Hour,Current [A],Current Density [A/cm2],Voltage [V],Temperature [C],Anode Pressure [barg],Cathode Pressure [barg]
8860,0,0,2.759242952,90,1,1
8861,0,0,0,90,1,1
8862,0,0,0,90,1,1
8863,0,0,0,90,1,1
8864,0,0,0,90,1,1
8865,7,1,0,90,1,1
8866,7,1,0,90,1,1
8867,7,1,0,90,1,1
8868,7,1,0,90,1,1
8869,7,1,0,90,1,1
8870,7,1,0,90,1,1
8871,7,1,0,90,1,1
8872,7,1,0,90,1,1
8873,0,0,0,90,1,1
8874,0,0,2.760044329,90,1,1
8875,0,0,2.759387718,90,1,1
8876,0,0,2.758731106,90,1,1
8877,0,0,2.758074495,90,1,1
8878,0,0,2.757417883,90,1,1
8879,0,0,2.756761272,90,1,1
8880,0,0,2.756104661,90,1,1
8881,0,0,2.755448049,90,1,1
8882,0,0,0,90,1,1
8883,0,0,0,90,1,1
8884,0,0,0,90,1,1
8885,0,0,0,90,1,1
8886,7,1,0,90,1,1
8887,7,1,0,90,1,1
8888,7,1,0,90,1,1
8889,7,1,0,90,1,1
8890,7,1,0,90,1,1
8891,7,1,0,90,1,1
8892,7,1,0,90,1,1
8893,7,1,0,90,1,1
8894,0,0,0,90,1,1
8895,0,0,2.754791438,90,1,1
8896,0,0,2.754134826,90,1,1
8897,0,0,2.753478215,90,1,1
8898,0,0,2.752821603,90,1,1
8899,0,0,2.752164992,90,1,1
8900,0,0,2.75150838,90,1,1
8901,0,0,2.750851769,90,1,1
8902,0,0,2.750195157,90,1,1
8903,0,0,0,90,1,1
8904,0,0,0,90,1,1
8905,0,0,0,90,1,1
8906,0,0,0,90,1,1
8907,7,1,0,90,1,1
8908,7,1,0,90,1,1
8909,7,1,0,90,1,1
8910,7,1,0,90,1,1
8911,7,1,0,90,1,1
8912,7,1,0,90,1,1
8913,7,1,0,90,1,1
8914,7,1,0,90,1,1
8915,0,0,0,90,1,1
8916,0,0,2.749538546,90,1,1
8917,0,0,2.748881935,90,1,1
8918,0,0,2.748883831,90,1,1
8919,0,0,2.748885727,90,1,1
8920,0,0,2.748887623,90,1,1
8921,0,0,2.748889519,90,1,1
8922,0,0,2.748891416,90,1,1
8923,0,0,2.748893312,90,1,1
8924,0,0,0,90,1,1
8925,0,0,0,90,1,1
8926,0,0,0,90,1,1
8927,0,0,0,90,1,1
8928,7,1,0,90,1,1
8929,7,1,0,90,1,1
8930,7,1,0,90,1,1
8931,7,1,0,90,1,1
8932,7,1,0,90,1,1
8933,7,1,0,90,1,1
8934,7,1,0,90,1,1
8935,7,1,0,90,1,1
8936,0,0,0,90,1,1
8937,0,0,2.748895208,90,1,1
8938,0,0,2.748897104,90,1,1
8939,0,0,2.748899,90,1,1
8940,0,0,2.748900897,90,1,1
8941,0,0,2.74857352,90,1,1
8942,0,0,2.748246144,90,1,1
8943,0,0,2.747918768,90,1,1
8944,0,0,2.747591392,90,1,1
8945,0,0,0,90,1,1
8946,0,0,0,90,1,1
8947,0,0,0,90,1,1
8948,0,0,0,90,1,1
8949,7,1,0,90,1,1
8950,7,1,0,90,1,1
8951,7,1,0,90,1,1
8952,7,1,0,90,1,1
8953,7,1,0,90,1,1
8954,7,1,0,90,1,1
8955,7,1,0,90,1,1
8956,7,1,0,90,1,1
8957,0,0,0,90,1,1
8958,0,0,2.747264016,90,1,1
8959,0,0,2.746936639,90,1,1
8960,0,0,2.746609263,90,1,1
8961,0,0,2.746281887,90,1,1
8962,0,0,2.745954511,90,1,1
8963,0,0,2.745627135,90,1,1
8964,0,0,2.745299758,90,1,1
8965,0,0,2.744972382,90,1,1
8966,0,0,0,90,1,1
8967,0,0,0,90,1,1
8968,0,0,0,90,1,1
8969,0,0,0,90,1,1
8970,7,1,0,90,1,1
8971,7,1,0,90,1,1
8972,7,1,0,90,1,1
8973,7,1,0,90,1,1
8974,7,1,0,90,1,1
8975,7,1,0,90,1,1
8976,7,1,0,90,1,1
8977,7,1,0,90,1,1
8978,0,0,0,90,1,1
8979,0,0,2.744645006,90,1,1
8980,0,0,2.74431763,90,1,1
8981,0,0,2.743990254,90,1,1
8982,0,0,2.743662877,90,1,1
8983,0,0,2.743335501,90,1,1
8984,0,0,2.743008125,90,1,1
8985,0,0,2.742680749,90,1,1
8986,0,0,2.742353372,90,1,1
8987,0,0,0,90,1,1
8988,0,0,0,90,1,1
8989,0,0,0,90,1,1
8990,0,0,0,90,1,1
8991,7,1,0,90,1,1
8992,7,1,0,90,1,1
8993,7,1,0,90,1,1
8994,7,1,0,90,1,1
8995,7,1,0,90,1,1
8996,7,1,0,90,1,1
8997,7,1,0,90,1,1
8998,7,1,0,90,1,1
8999,0,0,0,90,1,1
9000,0,0,2.742025996,90,1,1
9001,0,0,2.74169862,90,1,1
9002,0,0,2.741371244,90,1,1
9003,0,0,2.741043868,90,1,1
9004,0,0,2.740716491,90,1,1
9005,0,0,2.740389115,90,1,1
9006,0,0,2.740061739,90,1,1
9007,0,0,2.739734363,90,1,1
9008,0,0,0,90,1,1
9009,0,0,0,90,1,1
9010,0,0,0,90,1,1
9011,0,0,0,90,1,1
9012,7,1,0,90,1,1
9013,7,1,0,90,1,1
9014,7,1,0,90,1,1
9015,7,1,0,90,1,1
9016,7,1,0,90,1,1
9017,7,1,0,90,1,1
9018,7,1,0,90,1,1
9019,7,1,0,90,1,1
9020,0,0,0,90,1,1
9021,0,0,2.739406987,90,1,1
9022,0,0,2.73907961,90,1,1
9023,0,0,2.738752234,90,1,1
9024,0,0,2.738424858,90,1,1
9025,0,0,2.738097482,90,1,1
9026,0,0,2.737770106,90,1,1
9027,0,0,2.736455024,90,1,1
9028,0,0,2.735139942,90,1,1
9029,0,0,0,90,1,1
9030,0,0,0,90,1,1
9031,0,0,0,90,1,1
9032,0,0,0,90,1,1
9033,7,1,0,90,1,1
9034,7,1,0,90,1,1
9035,7,1,0,90,1,1
9036,7,1,0,90,1,1
9037,7,1,0,90,1,1
9038,7,1,0,90,1,1
9039,7,1,0,90,1,1
9040,7,1,0,90,1,1
9041,0,0,0,90,1,1
9042,0,0,2.73382486,90,1,1
9043,0,0,2.732509778,90,1,1
9044,0,0,2.731194696,90,1,1
9045,0,0,2.729879614,90,1,1
9046,0,0,2.728564532,90,1,1
9047,0,0,2.72724945,90,1,1
9048,0,0,2.725934368,90,1,1
9049,0,0,2.724619286,90,1,1
9050,0,0,0,90,1,1
9051,0,0,0,90,1,1
9052,0,0,0,90,1,1
9053,0,0,0,90,1,1
9054,7,1,0,90,1,1
9055,7,1,0,90,1,1
9056,7,1,0,90,1,1
9057,7,1,0,90,1,1
9058,7,1,0,90,1,1
9059,7,1,0,90,1,1
9060,7,1,0,90,1,1
9061,7,1,0,90,1,1
9062,0,0,0,90,1,1
9063,0,0,2.723304204,90,1,1
9064,0,0,2.721989122,90,1,1
9065,0,0,2.72067404,90,1,1
9066,0,0,2.719358958,90,1,1
9067,0,0,2.718043876,90,1,1
9068,0,0,2.716728794,90,1,1
9069,0,0,2.715413712,90,1,1
9070,0,0,2.714757101,90,1,1
9071,0,0,0,90,1,1
9072,0,0,0,90,1,1
9073,0,0,0,90,1,1
9074,0,0,0,90,1,1
9075,7,1,0,90,1,1
9076,7,1,0,90,1,1
9077,7,1,0,90,1,1
9078,7,1,0,90,1,1
9079,7,1,0,90,1,1
9080,7,1,0,90,1,1
9081,7,1,0,90,1,1
9082,7,1,0,90,1,1
9083,0,0,0,90,1,1
9084,0,0,2.714100489,90,1,1
9085,0,0,2.713443878,90,1,1
9086,0,0,2.712787266,90,1,1
9087,0,0,2.712130655,90,1,1
9088,0,0,2.711474044,90,1,1
9089,0,0,2.710817432,90,1,1
9090,0,0,2.710160821,90,1,1
9091,0,0,2.709504209,90,1,1
9092,0,0,0,90,1,1
9093,0,0,0,90,1,1
9094,0,0,0,90,1,1
9095,0,0,0,90,1,1
9096,7,1,0,90,1,1
9097,7,1,0,90,1,1
9098,7,1,0,90,1,1
9099,7,1,0,90,1,1
9100,7,1,0,90,1,1
9101,7,1,0,90,1,1
9102,7,1,0,90,1,1
9103,7,1,0,90,1,1
9104,0,0,0,90,1,1
9105,0,0,2.708847598,90,1,1
9106,0,0,2.708190986,90,1,1
9107,0,0,2.707534375,90,1,1
9108,0,0,2.706877763,90,1,1
9109,0,0,2.706221152,90,1,1
9110,0,0,2.70556454,90,1,1
9111,0,0,2.704907929,90,1,1
9112,0,0,2.704251318,90,1,1
9113,0,0,0,90,1,1
9114,0,0,0,90,1,1
9115,0,0,0,90,1,1
9116,0,0,0,90,1,1
9117,7,1,0,90,1,1
9118,7,1,0,90,1,1
9119,7,1,0,90,1,1
9120,7,1,0,90,1,1
9121,7,1,0,90,1,1
9122,7,1,0,90,1,1
9123,7,1,0,90,1,1
9124,7,1,0,90,1,1
9125,0,0,0,90,1,1
9126,0,0,2.703693514,90,1,1
9127,0,0,2.70313571,90,1,1
9128,0,0,2.702577906,90,1,1
9129,0,0,2.702020103,90,1,1
9130,0,0,2.701462299,90,1,1
9131,0,0,2.700904495,90,1,1
9132,0,0,2.700346692,90,1,1
9133,0,0,2.699788888,90,1,1
9134,0,0,0,90,1,1
9135,0,0,0,90,1,1
9136,0,0,0,90,1,1
9137,0,0,0,90,1,1
9138,7,1,0,90,1,1
9139,7,1,0,90,1,1
9140,7,1,0,90,1,1
9141,7,1,0,90,1,1
9142,7,1,0,90,1,1
9143,7,1,0,90,1,1
9144,7,1,0,90,1,1
9145,7,1,0,90,1,1
9146,0,0,0,90,1,1
9147,0,0,2.699231084,90,1,1
9148,0,0,2.69867328,90,1,1
9149,0,0,2.698115477,90,1,1
9150,0,0,2.697557673,90,1,1
9151,0,0,2.696999869,90,1,1
9152,0,0,2.696442066,90,1,1
9153,0,0,2.695884262,90,1,1
9154,0,0,2.695326458,90,1,1
9155,0,0,0,90,1,1
9156,0,0,0,90,1,1
9157,0,0,0,90,1,1
9158,0,0,0,90,1,1
9159,7,1,0,90,1,1
9160,7,1,0,90,1,1
9161,7,1,0,90,1,1
9162,7,1,0,90,1,1
9163,7,1,0,90,1,1
9164,7,1,0,90,1,1
9165,7,1,0,90,1,1
9166,7,1,0,90,1,1
9167,0,0,0,90,1,1
9168,0,0,2.694768655,90,1,1
9169,0,0,2.694210851,90,1,1
9170,0,0,2.693653047,90,1,1
9171,0,0,2.693095243,90,1,1
9172,0,0,2.69263067,90,1,1
9173,0,0,2.692166097,90,1,1
9174,0,0,2.691701524,90,1,1
9175,0,0,2.691236951,90,1,1
9176,0,0,0,90,1,1
9177,0,0,0,90,1,1
9178,0,0,0,90,1,1
9179,0,0,0,90,1,1
9180,7,1,0,90,1,1
9181,7,1,0,90,1,1
9182,7,1,0,90,1,1
9183,7,1,0,90,1,1
9184,7,1,0,90,1,1
9185,7,1,0,90,1,1
9186,7,1,0,90,1,1
9187,7,1,0,90,1,1
9188,0,0,0,90,1,1
9189,0,0,2.690772378,90,1,1
9190,0,0,2.690307805,90,1,1
9191,0,0,2.689843232,90,1,1
9192,0,0,2.689378659,90,1,1
9193,0,0,2.688914086,90,1,1
9194,0,0,2.688449513,90,1,1
9195,0,0,2.68798494,90,1,1
9196,0,0,2.687520367,90,1,1
9197,0,0,0,90,1,1
9198,0,0,0,90,1,1
9199,0,0,0,90,1,1
9200,0,0,0,90,1,1
9201,7,1,0,90,1,1
9202,7,1,0,90,1,1
9203,7,1,0,90,1,1
9204,7,1,0,90,1,1
9205,7,1,0,90,1,1
9206,7,1,0,90,1,1
9207,7,1,0,90,1,1
9208,7,1,0,90,1,1
9209,0,0,0,90,1,1
9210,0,0,2.687055794,90,1,1
9211,0,0,2.686591221,90,1,1
9212,0,0,2.686126648,90,1,1
9213,0,0,2.685662075,90,1,1
9214,0,0,2.685197501,90,1,1
9215,0,0,2.684732928,90,1,1
9216,0,0,2.684268355,90,1,1
9217,0,0,2.683803782,90,1,1
9218,0,0,0,90,1,1
9219,0,0,0,90,1,1
9220,0,0,0,90,1,1
9221,0,0,0,90,1,1
9222,7,1,0,90,1,1
9223,7,1,0,90,1,1
9224,7,1,0,90,1,1
9225,7,1,0,90,1,1
9226,7,1,0,90,1,1
9227,7,1,0,90,1,1
9228,7,1,0,90,1,1
9229,7,1,0,90,1,1
9230,0,0,0,90,1,1
9231,0,0,2.683339209,90,1,1
9232,0,0,2.682874636,90,1,1
9233,0,0,2.682410063,90,1,1
9234,0,0,2.68194549,90,1,1
9235,0,0,2.681947435,90,1,1
9236,0,0,2.68194938,90,1,1
9237,0,0,2.681951325,90,1,1
9238,0,0,2.681953269,90,1,1
9239,0,0,0,90,1,1
9240,0,0,0,90,1,1
9241,0,0,0,90,1,1
9242,0,0,0,90,1,1
9243,7,1,0,90,1,1
9244,7,1,0,90,1,1
9245,7,1,0,90,1,1
9246,7,1,0,90,1,1
9247,7,1,0,90,1,1
9248,7,1,0,90,1,1
9249,7,1,0,90,1,1
9250,7,1,0,90,1,1
9251,0,0,0,90,1,1
9252,0,0,2.681955214,90,1,1
9253,0,0,2.681957159,90,1,1
9254,0,0,2.681959104,90,1,1
9255,0,0,2.681961049,90,1,1
9256,0,0,2.681962994,90,1,1
9257,0,0,2.681964938,90,1,1
9258,0,0,2.681966883,90,1,1
9259,0,0,2.681968828,90,1,1
9260,0,0,0,90,1,1
9261,0,0,0,90,1,1
9262,0,0,0,90,1,1
9263,0,0,0,90,1,1
9264,7,1,0,90,1,1
9265,7,1,0,90,1,1
9266,7,1,0,90,1,1
9267,7,1,0,90,1,1
9268,7,1,0,90,1,1
9269,7,1,0,90,1,1
9270,7,1,0,90,1,1
9271,7,1,0,90,1,1
9272,0,0,0,90,1,1
9273,0,0,2.681970773,90,1,1
9274,0,0,2.683289573,90,1,1
9275,0,0,2.684608373,90,1,1
9276,0,0,2.685927173,90,1,1
9277,0,0,2.687245973,90,1,1
9278,0,0,2.688564773,90,1,1
9279,0,0,2.689883573,90,1,1
9280,0,0,2.691202373,90,1,1
9281,0,0,0,90,1,1
9282,0,0,0,90,1,1
9283,0,0,0,90,1,1
9284,0,0,0,90,1,1
9285,7,1,0,90,1,1
9286,7,1,0,90,1,1
9287,7,1,0,90,1,1
9288,7,1,0,90,1,1
9289,7,1,0,90,1,1
9290,7,1,0,90,1,1
9291,7,1,0,90,1,1
9292,7,1,0,90,1,1
9293,0,0,0,90,1,1
9294,0,0,2.692521173,90,1,1
9295,0,0,2.693839973,90,1,1
9296,0,0,2.695158773,90,1,1
9297,0,0,2.696477573,90,1,1
9298,0,0,2.697796373,90,1,1
9299,0,0,2.699115173,90,1,1
9300,0,0,2.700433973,90,1,1
9301,0,0,2.701752773,90,1,1
9302,0,0,0,90,1,1
9303,0,0,0,90,1,1
9304,0,0,0,90,1,1
9305,0,0,0,90,1,1
9306,7,1,0,90,1,1
9307,7,1,0,90,1,1
9308,7,1,0,90,1,1
9309,7,1,0,90,1,1
9310,7,1,0,90,1,1
9311,7,1,0,90,1,1
9312,7,1,0,90,1,1
9313,7,1,0,90,1,1
9314,0,0,0,90,1,1
9315,0,0,2.703071573,90,1,1
9316,0,0,2.704390373,90,1,1
9317,0,0,2.705191751,90,1,1
9318,0,0,2.705993128,90,1,1
9319,0,0,2.706794505,90,1,1
9320,0,0,2.707595882,90,1,1
9321,0,0,2.70839726,90,1,1
9322,0,0,2.709198637,90,1,1
9323,0,0,0,90,1,1
9324,0,0,0,90,1,1
9325,0,0,0,90,1,1
9326,0,0,0,90,1,1
9327,7,1,0,90,1,1
9328,7,1,0,90,1,1
9329,7,1,0,90,1,1
9330,7,1,0,90,1,1
9331,7,1,0,90,1,1
9332,7,1,0,90,1,1
9333,7,1,0,90,1,1
9334,7,1,0,90,1,1
9335,0,0,0,90,1,1
9336,0,0,2.710000014,90,1,1
9337,0,0,2.710801391,90,1,1
9338,0,0,2.711602769,90,1,1
9339,0,0,2.712404146,90,1,1
9340,0,0,2.713205523,90,1,1
9341,0,0,2.7140069,90,1,1
9342,0,0,2.714808277,90,1,1
9343,0,0,2.715609655,90,1,1
9344,0,0,0,90,1,1
9345,0,0,0,90,1,1
9346,0,0,0,90,1,1
9347,0,0,0,90,1,1
9348,7,1,0,90,1,1
9349,7,1,0,90,1,1
9350,7,1,0,90,1,1
9351,7,1,0,90,1,1
9352,7,1,0,90,1,1
9353,7,1,0,90,1,1
9354,7,1,0,90,1,1
9355,7,1,0,90,1,1
9356,0,0,0,90,1,1
9357,0,0,2.716098274,90,1,1
9358,0,0,2.716586893,90,1,1
9359,0,0,2.717075513,90,1,1
9360,0,0,2.717564132,90,1,1
9361,0,0,2.718052751,90,1,1
9362,0,0,2.71854137,90,1,1
9363,0,0,2.71902999,90,1,1
9364,0,0,2.719518609,90,1,1
9365,0,0,0,90,1,1
9366,0,0,0,90,1,1
9367,0,0,0,90,1,1
9368,0,0,0,90,1,1
9369,7,1,0,90,1,1
9370,7,1,0,90,1,1
9371,7,1,0,90,1,1
9372,7,1,0,90,1,1
9373,7,1,0,90,1,1
9374,7,1,0,90,1,1
9375,7,1,0,90,1,1
9376,7,1,0,90,1,1
9377,0,0,0,90,1,1
9378,0,0,2.720007228,90,1,1
9379,0,0,2.720495847,90,1,1
9380,0,0,2.720984467,90,1,1
9381,0,0,2.721473086,90,1,1
9382,0,0,2.721961705,90,1,1
9383,0,0,2.722450325,90,1,1
9384,0,0,2.722938944,90,1,1
9385,0,0,2.723427563,90,1,1
9386,0,0,0,90,1,1
9387,0,0,0,90,1,1
9388,0,0,0,90,1,1
9389,0,0,0,90,1,1
9390,7,1,0,90,1,1
9391,7,1,0,90,1,1
9392,7,1,0,90,1,1
9393,7,1,0,90,1,1
9394,7,1,0,90,1,1
9395,7,1,0,90,1,1
9396,7,1,0,90,1,1
9397,7,1,0,90,1,1
9398,0,0,0,90,1,1
9399,0,0,2.723916182,90,1,1
9400,0,0,2.724404802,90,1,1
9401,0,0,2.724893421,90,1,1
9402,0,0,2.72538204,90,1,1
9403,0,0,2.72587066,90,1,1
9404,0,0,2.726359279,90,1,1
9405,0,0,2.726847898,90,1,1
9406,0,0,2.727508228,90,1,1
9407,0,0,0,90,1,1
9408,0,0,0,90,1,1
9409,0,0,0,90,1,1
9410,0,0,0,90,1,1
9411,7,1,0,90,1,1
9412,7,1,0,90,1,1
9413,7,1,0,90,1,1
9414,7,1,0,90,1,1
9415,7,1,0,90,1,1
9416,7,1,0,90,1,1
9417,7,1,0,90,1,1
9418,7,1,0,90,1,1
9419,0,0,0,90,1,1
9420,0,0,2.728168557,90,1,1
9421,0,0,2.728828887,90,1,1
9422,0,0,2.729489216,90,1,1
9423,0,0,2.730149546,90,1,1
9424,0,0,2.730809875,90,1,1
9425,0,0,2.731470205,90,1,1
9426,0,0,2.732130534,90,1,1
9427,0,0,2.732790864,90,1,1
9428,0,0,0,90,1,1
9429,0,0,0,90,1,1
9430,0,0,0,90,1,1
9431,0,0,0,90,1,1
9432,7,1,0,90,1,1
9433,7,1,0,90,1,1
9434,7,1,0,90,1,1
9435,7,1,0,90,1,1
9436,7,1,0,90,1,1
9437,7,1,0,90,1,1
9438,7,1,0,90,1,1
9439,7,1,0,90,1,1
9440,0,0,0,90,1,1
9441,0,0,2.733451193,90,1,1
9442,0,0,2.734111523,90,1,1
9443,0,0,2.734771853,90,1,1
9444,0,0,2.735432182,90,1,1
9445,0,0,2.736092512,90,1,1
9446,0,0,2.736752841,90,1,1
9447,0,0,2.737413171,90,1,1
9448,0,0,2.7380735,90,1,1
9449,0,0,0,90,1,1
9450,0,0,0,90,1,1
9451,0,0,0,90,1,1
9452,0,0,0,90,1,1
9453,7,1,0,90,1,1
9454,7,1,0,90,1,1
9455,7,1,0,90,1,1
9456,7,1,0,90,1,1
9457,7,1,0,90,1,1
9458,7,1,0,90,1,1
9459,7,1,0,90,1,1
9460,7,1,0,90,1,1
9461,0,0,0,90,1,1
9462,0,0,2.737608927,90,1,1
9463,0,0,2.737144354,90,1,1
9464,0,0,2.736679781,90,1,1
9465,0,0,2.736215208,90,1,1
9466,0,0,2.735750635,90,1,1
9467,0,0,2.735286062,90,1,1
9468,0,0,2.734821489,90,1,1
9469,0,0,2.734356916,90,1,1
9470,0,0,0,90,1,1
9471,0,0,0,90,1,1
9472,0,0,0,90,1,1
9473,0,0,0,90,1,1
9474,7,1,0,90,1,1
9475,7,1,0,90,1,1
9476,7,1,0,90,1,1
9477,7,1,0,90,1,1
9478,7,1,0,90,1,1
9479,7,1,0,90,1,1
9480,7,1,0,90,1,1
9481,7,1,0,90,1,1
9482,0,0,0,90,1,1
9483,0,0,2.733892343,90,1,1
9484,0,0,2.73342777,90,1,1
9485,0,0,2.732963197,90,1,1
9486,0,0,2.732498623,90,1,1
9487,0,0,2.73203405,90,1,1
9488,0,0,2.731569477,90,1,1
9489,0,0,2.731104904,90,1,1
9490,0,0,2.730640331,90,1,1
9491,0,0,0,90,1,1
9492,0,0,0,90,1,1
9493,0,0,0,90,1,1
9494,0,0,0,90,1,1
9495,7,1,0,90,1,1
9496,7,1,0,90,1,1
9497,7,1,0,90,1,1
9498,7,1,0,90,1,1
9499,7,1,0,90,1,1
9500,7,1,0,90,1,1
9501,7,1,0,90,1,1
9502,7,1,0,90,1,1
9503,0,0,0,90,1,1
9504,0,0,2.730175758,90,1,1
9505,0,0,2.729711185,90,1,1
9506,0,0,2.729246612,90,1,1
9507,0,0,2.728782039,90,1,1
9508,0,0,2.728317466,90,1,1
9509,0,0,2.727852893,90,1,1
9510,0,0,2.72738832,90,1,1
9511,0,0,2.726923747,90,1,1
9512,0,0,0,90,1,1
9513,0,0,0,90,1,1
9514,0,0,0,90,1,1
9515,0,0,0,90,1,1
9516,7,1,0,90,1,1
9517,7,1,0,90,1,1
9518,7,1,0,90,1,1
9519,7,1,0,90,1,1
9520,7,1,0,90,1,1
9521,7,1,0,90,1,1
9522,7,1,0,90,1,1
9523,7,1,0,90,1,1
9524,0,0,0,90,1,1
9525,0,0,2.72692559,90,1,1
9526,0,0,2.726927434,90,1,1
9527,0,0,2.726929277,90,1,1
9528,0,0,2.726931121,90,1,1
9529,0,0,2.726932965,90,1,1
9530,0,0,2.726934808,90,1,1
9531,0,0,2.726936652,90,1,1
9532,0,0,2.726938495,90,1,1
9533,0,0,0,90,1,1
9534,0,0,0,90,1,1
9535,0,0,0,90,1,1
9536,0,0,0,90,1,1
9537,7,1,0,90,1,1
9538,7,1,0,90,1,1
9539,7,1,0,90,1,1
9540,7,1,0,90,1,1
9541,7,1,0,90,1,1
9542,7,1,0,90,1,1
9543,7,1,0,90,1,1
9544,7,1,0,90,1,1
9545,0,0,0,90,1,1
9546,0,0,2.726940339,90,1,1
9547,0,0,2.726942182,90,1,1
9548,0,0,2.726944026,90,1,1
9549,0,0,2.726945869,90,1,1
9550,0,0,2.726947713,90,1,1
9551,0,0,2.726949556,90,1,1
9552,0,0,2.7269514,90,1,1
9553,0,0,2.726953244,90,1,1
9554,0,0,0,90,1,1
9555,0,0,0,90,1,1
9556,0,0,0,90,1,1
9557,0,0,0,90,1,1
9558,7,1,0,90,1,1
9559,7,1,0,90,1,1
9560,7,1,0,90,1,1
9561,7,1,0,90,1,1
9562,7,1,0,90,1,1
9563,7,1,0,90,1,1
9564,7,1,0,90,1,1
9565,7,1,0,90,1,1
9566,0,0,0,90,1,1
9567,0,0,2.726955087,90,1,1
9568,0,0,2.726956931,90,1,1
9569,0,0,2.726958774,90,1,1
9570,0,0,2.726960618,90,1,1
9571,0,0,2.726962461,90,1,1
9572,0,0,2.726964305,90,1,1
9573,0,0,2.726966148,90,1,1
9574,0,0,2.726967992,90,1,1
9575,0,0,0,90,1,1
9576,0,0,0,90,1,1
9577,0,0,0,90,1,1
9578,0,0,0,90,1,1
9579,7,1,0,90,1,1
9580,7,1,0,90,1,1
9581,7,1,0,90,1,1
9582,7,1,0,90,1,1
9583,7,1,0,90,1,1
9584,7,1,0,90,1,1
9585,7,1,0,90,1,1
9586,7,1,0,90,1,1
9587,0,0,0,90,1,1
9588,0,0,2.726969835,90,1,1
9589,0,0,2.726971679,90,1,1
9590,0,0,2.726973522,90,1,1
9591,0,0,2.726975366,90,1,1
9592,0,0,2.72697721,90,1,1
9593,0,0,2.726979053,90,1,1
9594,0,0,2.726980897,90,1,1
9595,0,0,2.72698274,90,1,1
9596,0,0,0,90,1,1
9597,0,0,0,90,1,1
9598,0,0,0,90,1,1
9599,0,0,0,90,1,1
9600,7,1,0,90,1,1
9601,7,1,0,90,1,1
9602,7,1,0,90,1,1
9603,7,1,0,90,1,1
9604,7,1,0,90,1,1
9605,7,1,0,90,1,1
9606,7,1,0,90,1,1
9607,7,1,0,90,1,1
9608,0,0,0,90,1,1
9609,0,0,2.726984584,90,1,1
9610,0,0,2.726986427,90,1,1
9611,0,0,2.726988271,90,1,1
9612,0,0,2.726990114,90,1,1
9613,0,0,2.726991958,90,1,1
9614,0,0,2.726993801,90,1,1
9615,0,0,2.726995645,90,1,1
9616,0,0,2.726997489,90,1,1
9617,0,0,0,90,1,1
9618,0,0,0,90,1,1
9619,0,0,0,90,1,1
9620,0,0,0,90,1,1
9621,7,1,0,90,1,1
9622,7,1,0,90,1,1
9623,7,1,0,90,1,1
9624,7,1,0,90,1,1
9625,7,1,0,90,1,1
9626,7,1,0,90,1,1
9627,7,1,0,90,1,1
9628,7,1,0,90,1,1
9629,0,0,0,90,1,1
9630,0,0,2.726999332,90,1,1
9631,0,0,2.727001176,90,1,1
9632,0,0,2.727003019,90,1,1
9633,0,0,2.727004863,90,1,1
9634,0,0,2.727006706,90,1,1
9635,0,0,2.72700855,90,1,1
9636,0,0,2.727010393,90,1,1
9637,0,0,2.727012237,90,1,1
9638,0,0,0,90,1,1
9639,0,0,0,90,1,1
9640,0,0,0,90,1,1
9641,0,0,0,90,1,1
9642,7,1,0,90,1,1
9643,7,1,0,90,1,1
9644,7,1,0,90,1,1
9645,7,1,0,90,1,1
9646,7,1,0,90,1,1
9647,7,1,0,90,1,1
9648,7,1,0,90,1,1
9649,7,1,0,90,1,1
9650,0,0,0,90,1,1
9651,0,0,2.727573833,90,1,1
9652,0,0,2.728135429,90,1,1
9653,0,0,2.728697025,90,1,1
9654,0,0,2.729258621,90,1,1
9655,0,0,2.729820218,90,1,1
9656,0,0,2.730381814,90,1,1
9657,0,0,2.73094341,90,1,1
9658,0,0,2.731505006,90,1,1
9659,0,0,0,90,1,1
9660,0,0,0,90,1,1
9661,0,0,0,90,1,1
9662,0,0,0,90,1,1
9663,7,1,0,90,1,1
9664,7,1,0,90,1,1
9665,7,1,0,90,1,1
9666,7,1,0,90,1,1
9667,7,1,0,90,1,1
9668,7,1,0,90,1,1
9669,7,1,0,90,1,1
9670,7,1,0,90,1,1
9671,0,0,0,90,1,1
9672,0,0,2.732066602,90,1,1
9673,0,0,2.732628198,90,1,1
9674,0,0,2.733189794,90,1,1
9675,0,0,2.733751391,90,1,1
9676,0,0,2.734312987,90,1,1
9677,0,0,2.734874583,90,1,1
9678,0,0,2.735436179,90,1,1
9679,0,0,2.735997775,90,1,1
9680,0,0,0,90,1,1
9681,0,0,0,90,1,1
9682,0,0,0,90,1,1
9683,0,0,0,90,1,1
9684,7,1,0,90,1,1
9685,7,1,0,90,1,1
9686,7,1,0,90,1,1
9687,7,1,0,90,1,1
9688,7,1,0,90,1,1
9689,7,1,0,90,1,1
9690,7,1,0,90,1,1
9691,7,1,0,90,1,1
9692,0,0,0,90,1,1
9693,0,0,2.736559371,90,1,1
9694,0,0,2.737120967,90,1,1
9695,0,0,2.737682564,90,1,1
9696,0,0,2.73824416,90,1,1
9697,0,0,2.738246056,90,1,1
9698,0,0,2.738247952,90,1,1
9699,0,0,2.738249848,90,1,1
9700,0,0,2.738251745,90,1,1
9701,0,0,0,90,1,1
9702,0,0,0,90,1,1
